lookupVariable,lookupValue_na,lookupValue,newVariable,newValue
Species,resourcePotentialesswss826BIOMASS,resourcePotentialesswss826BIOMASS.csv,Spp,Ocean Triggerfish
Species,resourcePotentialesswss827BIOMASS,resourcePotentialesswss827BIOMASS.csv,Spp,Puffer
Species,resourcePotentialesswss828BIOMASS,resourcePotentialesswss828BIOMASS.csv,Spp,Roughtongue Bass
Species,resourcePotentialesswss829BIOMASS,resourcePotentialesswss829BIOMASS.csv,Spp,Margintail Conger
Species,resourcePotentialesswss830BIOMASS,resourcePotentialesswss830BIOMASS.csv,Spp,Wahoo
Species,resourcePotentialesswss831BIOMASS,resourcePotentialesswss831BIOMASS.csv,Spp,B. Macclellandi
Species,resourcePotentialesswss832BIOMASS,resourcePotentialesswss832BIOMASS.csv,Spp,Saurida Carribbea
Species,resourcePotentialesswss833BIOMASS,resourcePotentialesswss833BIOMASS.csv,Spp,"Lizardfish,Largescale"
Species,resourcePotentialesswss834BIOMASS,resourcePotentialesswss834BIOMASS.csv,Spp,Etrumeus Sadina
Species,resourcePotentialesswss835BIOMASS,resourcePotentialesswss835BIOMASS.csv,Spp,Black Marlin
Species,resourcePotentialesswss836BIOMASS,resourcePotentialesswss836BIOMASS.csv,Spp,A. Lamprotaenia
Species,resourcePotentialesswss837BIOMASS,resourcePotentialesswss837BIOMASS.csv,Spp,Albula Sp.
Species,resourcePotentialesswss838BIOMASS,resourcePotentialesswss838BIOMASS.csv,Spp,G. Leibyi
Species,resourcePotentialesswss839BIOMASS,resourcePotentialesswss839BIOMASS.csv,Spp,L. Aliculatus
Species,resourcePotentialesswss840BIOMASS,resourcePotentialesswss840BIOMASS.csv,Spp,Longbill Spearfish
Species,resourcePotentialesswss841BIOMASS,resourcePotentialesswss841BIOMASS.csv,Spp,Lampetra Japonica
Species,resourcePotentialesswss842BIOMASS,resourcePotentialesswss842BIOMASS.csv,Spp,Lampetra Lamottei
Species,resourcePotentialesswss843BIOMASS,resourcePotentialesswss843BIOMASS.csv,Spp,Dwarf Herring
Species,resourcePotentialesswss844BIOMASS,resourcePotentialesswss844BIOMASS.csv,Spp,"Batfish,Spiny"
Species,resourcePotentialesswss850BIOMASS,resourcePotentialesswss850BIOMASS.csv,Spp,S. Mauli
Species,resourcePotentialesswss851BIOMASS,resourcePotentialesswss851BIOMASS.csv,Spp,Carassius Auratus
Species,resourcePotentialesswss852BIOMASS,resourcePotentialesswss852BIOMASS.csv,Spp,Chrosomus Eos
Species,resourcePotentialesswss853BIOMASS,resourcePotentialesswss853BIOMASS.csv,Spp,Chrosomus Neogaeus
Species,resourcePotentialesswss854BIOMASS,resourcePotentialesswss854BIOMASS.csv,Spp,"Chub,Lake"
Species,resourcePotentialesswss855BIOMASS,resourcePotentialesswss855BIOMASS.csv,Spp,Microdesmidae F.
Species,resourcePotentialesswss856BIOMASS,resourcePotentialesswss856BIOMASS.csv,Spp,N. Crysoleucas
Species,resourcePotentialesswss860BIOMASS,resourcePotentialesswss860BIOMASS.csv,Spp,Bolinichthys Sp.
Species,resourcePotentialesswss861BIOMASS,resourcePotentialesswss861BIOMASS.csv,Spp,Hygophum Sp.
Species,resourcePotentialesswss862BIOMASS,resourcePotentialesswss862BIOMASS.csv,Spp,D. Intronigra
Species,resourcePotentialesswss863BIOMASS,resourcePotentialesswss863BIOMASS.csv,Spp,B. Quadrifilis
Species,resourcePotentialesswss865BIOMASS,resourcePotentialesswss865BIOMASS.csv,Spp,A. Phalacra
Species,resourcePotentialesswss866BIOMASS,resourcePotentialesswss866BIOMASS.csv,Spp,X. Dalgleishi
Species,resourcePotentialesswss867BIOMASS,resourcePotentialesswss867BIOMASS.csv,Spp,G. Vanhoeffeni
Species,resourcePotentialesswss868BIOMASS,resourcePotentialesswss868BIOMASS.csv,Spp,Seasnail
Species,resourcePotentialesswss869BIOMASS,resourcePotentialesswss869BIOMASS.csv,Spp,Seasnail
Species,resourcePotentialesswss870BIOMASS,resourcePotentialesswss870BIOMASS.csv,Spp,M. Agassizi
Species,resourcePotentialesswss871BIOMASS,resourcePotentialesswss871BIOMASS.csv,Spp,S. Mizolepis
Species,resourcePotentialesswss872BIOMASS,resourcePotentialesswss872BIOMASS.csv,Spp,M. Melanopogon
Species,resourcePotentialesswss873BIOMASS,resourcePotentialesswss873BIOMASS.csv,Spp,Rypticus Sp.
Species,resourcePotentialesswss874BIOMASS,resourcePotentialesswss874BIOMASS.csv,Spp,L. Gladiator
Species,resourcePotentialesswss875BIOMASS,resourcePotentialesswss875BIOMASS.csv,Spp,A. Gemmifer
Species,resourcePotentialesswss876BIOMASS,resourcePotentialesswss876BIOMASS.csv,Spp,S. Intermedia
Species,resourcePotentialesswss877BIOMASS,resourcePotentialesswss877BIOMASS.csv,Spp,Longnose Escolar
Species,resourcePotentialesswss878BIOMASS,resourcePotentialesswss878BIOMASS.csv,Spp,Epigonus Sp.
Species,resourcePotentialesswss879BIOMASS,resourcePotentialesswss879BIOMASS.csv,Spp,"Grouper,Red"
Species,resourcePotentialesswss880BIOMASS,resourcePotentialesswss880BIOMASS.csv,Spp,"Hookear Sculpin,Atl."
Species,resourcePotentialesswss890BIOMASS,resourcePotentialesswss890BIOMASS.csv,Spp,Amia Calva
Species,resourcePotentialesswss900BIOMASS,resourcePotentialesswss900BIOMASS.csv,Spp,Seals (Ns)
Species,resourcePotentialesswss910BIOMASS,resourcePotentialesswss910BIOMASS.csv,Spp,Odobenidae F.
Species,resourcePotentialesswss920BIOMASS,resourcePotentialesswss920BIOMASS.csv,Spp,Whales (Ns)
Species,resourcePotentialesswss921BIOMASS,resourcePotentialesswss921BIOMASS.csv,Spp,Atl Pilot Whale
Species,resourcePotentialesswss922BIOMASS,resourcePotentialesswss922BIOMASS.csv,Spp,North-Bottlenose Whale
Species,resourcePotentialesswss930BIOMASS,resourcePotentialesswss930BIOMASS.csv,Spp,Dolphins (Ns)
Species,resourcePotentialesswss931BIOMASS,resourcePotentialesswss931BIOMASS.csv,Spp,Atl Bottlenosed Dolphin
Species,resourcePotentialesswss932BIOMASS,resourcePotentialesswss932BIOMASS.csv,Spp,White Beaked Dolphin
Species,resourcePotentialesswss933BIOMASS,resourcePotentialesswss933BIOMASS.csv,Spp,Atl White-Sided Dolphin
Species,resourcePotentialesswss940BIOMASS,resourcePotentialesswss940BIOMASS.csv,Spp,Bearded Brotula
Species,resourcePotentialesswss950BIOMASS,resourcePotentialesswss950BIOMASS.csv,Spp,Polka-Dot Cusk-Eel
Species,resourcePotentialesswss960BIOMASS,resourcePotentialesswss960BIOMASS.csv,Spp,Caranx Sp.
Species,resourcePotentialesswss965BIOMASS,resourcePotentialesswss965BIOMASS.csv,Spp,Balcktip Shark
Species,resourcePotentialesswss1099BIOMASS,resourcePotentialesswss1099BIOMASS.csv,Spp,"Fish Remains (Sometimes There Are Just Some Bones, Vertebrae, Flesh) You Don'T Know If It Is A Flat, Round Or Crooked Fish) Hence Fish Remains."
Species,resourcePotentialesswss1100BIOMASS,resourcePotentialesswss1100BIOMASS.csv,Spp,Eggs Unid.
Species,resourcePotentialesswss1200BIOMASS,resourcePotentialesswss1200BIOMASS.csv,Spp,Fish Eggs-Unidentified
Species,resourcePotentialesswss1210BIOMASS,resourcePotentialesswss1210BIOMASS.csv,Spp,Cod Family
Species,resourcePotentialesswss1211BIOMASS,resourcePotentialesswss1211BIOMASS.csv,Spp,Cod  Eggs
Species,resourcePotentialesswss1212BIOMASS,resourcePotentialesswss1212BIOMASS.csv,Spp,Haddock Eggs
Species,resourcePotentialesswss1215BIOMASS,resourcePotentialesswss1215BIOMASS.csv,Spp,Muller'S Pearlsides Eggs
Species,resourcePotentialesswss1219BIOMASS,resourcePotentialesswss1219BIOMASS.csv,Spp,Smooth Flounder Eggs
Species,resourcePotentialesswss1220BIOMASS,resourcePotentialesswss1220BIOMASS.csv,Spp,Fourspot Flounder Eggs
Species,resourcePotentialesswss1221BIOMASS,resourcePotentialesswss1221BIOMASS.csv,Spp,Herring Eggs
Species,resourcePotentialesswss1222BIOMASS,resourcePotentialesswss1222BIOMASS.csv,Spp,Eggs Plaice Eggs
Species,resourcePotentialesswss1223BIOMASS,resourcePotentialesswss1223BIOMASS.csv,Spp,Mackerel Eggs
Species,resourcePotentialesswss1224BIOMASS,resourcePotentialesswss1224BIOMASS.csv,Spp,Skate Unid. Eggs
Species,resourcePotentialesswss1225BIOMASS,resourcePotentialesswss1225BIOMASS.csv,Spp,Lumpfish  Eggs
Species,resourcePotentialesswss1226BIOMASS,resourcePotentialesswss1226BIOMASS.csv,Spp,Sand Lance Eggs
Species,resourcePotentialesswss1227BIOMASS,resourcePotentialesswss1227BIOMASS.csv,Spp,Witch  Eggs
Species,resourcePotentialesswss1228BIOMASS,resourcePotentialesswss1228BIOMASS.csv,Spp,Sculpin Eggs Unid.
Species,resourcePotentialesswss1229BIOMASS,resourcePotentialesswss1229BIOMASS.csv,Spp,F.B. Rockling Eggs
Species,resourcePotentialesswss1230BIOMASS,resourcePotentialesswss1230BIOMASS.csv,Spp,Yellowtail Eggs
Species,resourcePotentialesswss1231BIOMASS,resourcePotentialesswss1231BIOMASS.csv,Spp,Unid. Flatfish Eggs
Species,resourcePotentialesswss1232BIOMASS,resourcePotentialesswss1232BIOMASS.csv,Spp,Cunner Eggs
Species,resourcePotentialesswss1233BIOMASS,resourcePotentialesswss1233BIOMASS.csv,Spp,White Hake Eggs
Species,resourcePotentialesswss1234BIOMASS,resourcePotentialesswss1234BIOMASS.csv,Spp,Butterfish Eggs
Species,resourcePotentialesswss1235BIOMASS,resourcePotentialesswss1235BIOMASS.csv,Spp,Cusk Eggs
Species,resourcePotentialesswss1236BIOMASS,resourcePotentialesswss1236BIOMASS.csv,Spp,Hake/4Brock/Butterfish/Windowpane
Species,resourcePotentialesswss1237BIOMASS,resourcePotentialesswss1237BIOMASS.csv,Spp,Cod/Haddock Eggs
Species,resourcePotentialesswss1238BIOMASS,resourcePotentialesswss1238BIOMASS.csv,Spp,Angler/Monkfish Eggs
Species,resourcePotentialesswss1239BIOMASS,resourcePotentialesswss1239BIOMASS.csv,Spp,Silver Hake Eggs
Species,resourcePotentialesswss1240BIOMASS,resourcePotentialesswss1240BIOMASS.csv,Spp,Silver/L.F.Hake Eggs
